Storm_Intensity,Latitude_NS,Longitude_EW,Min_Pressure
 TD, 27.4N,  87.7W,25
 TD, 27.6N,  87.8W,25
 TD, 27.8N,  87.6W,25
 TD, 27.8N,  87.2W,30
 TD, 27.8N,  86.3W,30
 TD, 27.6N,  85.8W,30
 TS, 27.7N,  85.1W,35
 TS, 28.1N,  84.4W,40
 TS, 28.3N,  84.2W,50
 TD, 27.9N,  83.9W,30
 TD, 27.7N,  83.5W,30
 TD, 27.9N,  82.8W,30
 TD, 28.4N,  81.8W,25
 TD, 29.2N,  80.4W,25
 TD, 30.0N,  79.5W,30
 TD, 30.5N,  79.2W,30
 TD, 30.8N,  78.5W,30
 TD, 31.3N,  77.9W,30
 TD, 31.7N,  77.1W,30
 TD, 32.1N,  76.5W,30
 TD, 32.5N,  75.9W,30
 EX, 32.9N,  75.3W,25
 TD, 13.8N,  31.4W,30
 TS, 13.9N,  32.7W,35
 TS, 13.6N,  33.9W,40
 TS, 13.4N,  34.9W,45
 TS, 13.5N,  35.8W,55
 TS, 13.9N,  36.5W,60
 HU, 14.4N,  37.3W,65
 HU, 15.2N,  38.5W,70
 HU, 15.8N,  39.7W,80
 HU, 16.5N,  40.9W,95
 HU, 17.1N,  42.0W,110
 HU, 17.6N,  43.1W,110
 HU, 18.2N,  44.1W,115
 HU, 18.9N,  45.2W,115
 HU, 19.4N,  46.3W,115
 HU, 20.0N,  47.3W,115
 HU, 20.5N,  48.3W,110
 HU, 20.9N,  49.4W,110
 HU, 21.1N,  50.4W,115
 HU, 21.1N,  51.4W,120
 HU, 21.2N,  52.3W,125
 HU, 21.3N,  53.2W,125
 HU, 21.4N,  54.0W,135
 HU, 21.5N,  54.8W,145
 HU, 21.6N,  55.7W,140
 HU, 21.7N,  56.6W,140
 HU, 21.6N,  57.4W,140
 HU, 21.7N,  58.2W,140
 HU, 21.8N,  59.1W,135
 HU, 21.9N,  60.1W,130
 HU, 22.1N,  61.0W,135
 HU, 22.5N,  62.1W,140
 HU, 22.9N,  63.3W,135
 HU, 23.2N,  64.6W,135
 HU, 23.5N,  65.8W,135
 HU, 23.9N,  67.0W,140
 HU, 24.3N,  67.9W,130
 HU, 24.5N,  68.8W,125
 HU, 24.8N,  69.4W,120
 HU, 25.3N,  69.8W,115
 HU, 25.7N,  70.2W,105
 HU, 26.3N,  70.5W,100
 HU, 26.8N,  70.9W,95
 HU, 27.4N,  71.2W,95
 HU, 28.1N,  71.5W,95
 HU, 28.9N,  71.9W,95
 HU, 29.7N,  72.5W,90
 HU, 30.6N,  73.0W,90
 HU, 31.5N,  73.5W,90
 HU, 32.5N,  74.3W,90
 HU, 33.7N,  75.2W,90
 HU, 34.9N,  76.2W,90
 HU, 35.1N,  76.4W,85
 HU, 36.7N,  77.7W,65
 TS, 38.6N,  78.9W,50
 EX, 40.9N,  80.3W,35
 EX, 43.9N,  80.9W,30
 EX, 48.0N,  81.0W,25
 TD, 11.6N,  21.7W,25
 TD, 11.4N,  22.2W,25
 TD, 11.2N,  22.6W,25
 TD, 11.2N,  23.0W,25
 TD, 11.6N,  23.6W,25
 TD, 12.4N,  24.4W,30
 TD, 13.6N,  24.9W,30
 TD, 14.6N,  25.0W,25
 TD, 15.3N,  25.1W,25
 TD, 15.9N,  25.2W,25
 TD, 28.2N,  62.4W,25
 TD, 28.3N,  62.2W,30
 TS, 28.4N,  62.0W,35
 TS, 28.8N,  61.7W,40
 TS, 29.2N,  61.4W,45
 TS, 30.4N,  61.6W,50
 TS, 30.9N,  61.8W,55
 TS, 31.1N,  61.8W,60
 HU, 31.8N,  62.0W,65
 HU, 32.5N,  62.0W,70
 HU, 33.3N,  62.0W,75
 HU, 34.4N,  62.2W,75
 HU, 35.2N,  62.8W,75
 HU, 35.5N,  63.2W,90
 HU, 36.3N,  63.6W,90
 HU, 37.1N,  64.0W,90
 HU, 38.5N,  64.1W,90
 HU, 40.2N,  64.1W,90
 HU, 42.8N,  63.9W,85
 HU, 44.4N,  63.8W,85
 HU, 46.0N,  63.8W,65
 TS, 49.8N,  62.4W,45
 TD, 11.8N,  37.7W,30
 TD, 12.8N,  38.5W,30
 TD, 14.0N,  39.4W,30
 TD, 15.2N,  40.2W,30
 TD, 16.6N,  41.0W,30
 TD, 18.0N,  41.8W,30
 TD, 19.2N,  43.0W,30
 TD, 20.0N,  43.8W,30
 TS, 21.0N,  44.2W,35
 TS, 22.0N,  44.5W,45
 TS, 23.0N,  44.3W,50
 TS, 23.9N,  43.6W,50
 TS, 24.8N,  42.6W,50
 TS, 26.1N,  41.3W,50
 TS, 27.2N,  39.9W,55
 TS, 28.3N,  38.2W,55
 HU, 29.2N,  36.8W,65
 HU, 30.0N,  35.4W,65
 TS, 30.8N,  34.8W,55
 TS, 31.8N,  35.1W,55
 TS, 32.6N,  36.0W,50
 TS, 32.5N,  37.1W,50
 TS, 32.4N,  38.3W,50
 TS, 32.2N,  39.6W,55
 HU, 31.7N,  40.9W,65
 HU, 31.1N,  42.1W,65
 HU, 30.3N,  43.0W,75
 HU, 30.1N,  43.6W,75
 HU, 29.9N,  44.7W,80
 HU, 29.6N,  45.8W,80
 HU, 29.4N,  46.9W,90
 HU, 29.4N,  47.8W,90
 HU, 29.6N,  49.1W,100
 HU, 29.9N,  50.3W,100
 HU, 30.1N,  51.6W,100
 HU, 30.1N,  52.8W,105
 HU, 30.2N,  54.0W,110
 HU, 30.3N,  54.7W,100
 HU, 30.4N,  55.5W,95
 HU, 30.7N,  56.1W,90
 HU, 31.4N,  56.4W,85
 HU, 32.3N,  56.2W,80
 HU, 33.5N,  56.0W,80
 HU, 35.2N,  55.6W,75
 HU, 36.9N,  55.0W,70
 HU, 38.6N,  54.0W,65
 TS, 40.5N,  52.1W,60
 TS, 43.8N,  49.5W,60
 TS, 47.5N,  47.2W,60
 EX, 52.0N,  44.0W,60
 EX, 56.5N,  40.5W,65
 EX, 59.5N,  37.0W,65
 EX, 61.1N,  33.4W,65
 EX, 62.1N,  28.7W,60
 EX, 62.5N,  24.0W,55
 EX, 62.6N,  19.0W,55
 EX, 62.5N,  12.6W,50
 EX, 63.0N,   6.0W,50
 LO, 18.5N,  84.7W,15
 LO, 18.7N,  84.9W,15
 LO, 19.0N,  85.3W,20
 LO, 19.3N,  86.0W,20
 LO, 19.7N,  86.9W,20
 LO, 20.0N,  87.5W,20
 LO, 20.3N,  88.2W,20
 LO, 20.6N,  88.9W,20
 LO, 21.0N,  89.6W,20
 EX, 21.2N,  90.5W,25
 EX, 21.4N,  91.5W,25
 EX, 21.3N,  92.1W,30
 EX, 21.2N,  92.5W,35
 EX, 20.9N,  92.9W,40
 EX, 20.9N,  92.9W,40
 EX, 21.0N,  93.0W,40
 TS, 21.0N,  93.2W,45
 TS, 20.9N,  93.4W,45
 TS, 20.7N,  93.4W,45
 TS, 20.5N,  93.4W,45
 TS, 20.4N,  93.6W,50
 TS, 20.5N,  94.0W,55
 TS, 20.3N,  94.3W,50
 TS, 20.1N,  94.5W,50
 TS, 19.9N,  94.7W,50
 TS, 19.6N,  94.5W,50
 TS, 19.5N,  94.0W,50
 TS, 19.3N,  93.8W,50
 TS, 18.8N,  93.8W,50
 TS, 18.6N,  93.6W,50
 TS, 18.5N,  93.5W,50
 TS, 18.4N,  93.5W,50
 TS, 18.4N,  93.5W,50
 TS, 18.2N,  93.7W,40
 TS, 17.9N,  93.8W,35
 TD, 17.5N,  93.9W,25
 LO, 17.2N,  94.1W,20
 LO, 16.9N,  94.3W,20
 LO, 16.6N,  94.5W,15
 LO, 16.3N,  94.7W,15
 LO, 16.0N,  95.0W,15
 LO, 15.8N,  95.3W,15
 TS, 19.1N,  68.8W,40
 TS, 20.1N,  69.7W,40
 TS, 20.9N,  70.4W,40
 TS, 21.8N,  71.3W,35
 TS, 22.7N,  71.5W,35
 TS, 23.6N,  71.9W,35
 TD, 24.0N,  72.4W,30
 TD, 24.7N,  72.2W,30
 TD, 25.5N,  72.0W,30
 TD, 25.6N,  71.0W,30
 TD, 25.7N,  70.3W,30
 TD, 25.8N,  69.3W,30
 TD, 25.9N,  68.3W,30
 TD, 25.9N,  67.7W,25
 TD,  9.5N,  37.0W,25
 TD,  9.5N,  37.7W,25
 TD,  9.6N,  38.4W,25
 TD,  9.9N,  38.9W,30
 TD, 10.2N,  39.5W,30
 TD, 10.5N,  40.3W,30
 TD, 10.7N,  41.1W,30
 TS, 10.9N,  41.9W,35
 TS, 11.2N,  42.5W,40
 TS, 11.5N,  43.1W,45
 TS, 11.8N,  43.7W,45
 TS, 12.2N,  44.3W,45
 TS, 12.6N,  45.0W,45
 TS, 13.1N,  45.6W,45
 TS, 13.5N,  46.0W,50
 TS, 14.0N,  46.6W,55
 TS, 14.4N,  47.2W,55
 TS, 15.0N,  47.6W,55
 TS, 15.5N,  48.0W,60
 TS, 16.1N,  48.1W,55
 TS, 16.3N,  48.1W,55
 TS, 16.3N,  47.9W,55
 TS, 16.5N,  47.8W,55
 TS, 16.7N,  47.7W,50
 TS, 17.0N,  47.6W,50
 TS, 17.3N,  47.4W,50
 TS, 17.6N,  47.3W,50
 TS, 17.6N,  47.5W,45
 TS, 17.4N,  47.7W,45
 TS, 17.6N,  47.9W,45
 TS, 17.8N,  48.1W,40
 TS, 18.1N,  48.9W,35
 TS, 18.4N,  49.7W,35
 TS, 18.6N,  50.3W,40
 TS, 18.7N,  51.0W,45
 TS, 18.6N,  52.0W,45
 TS, 18.5N,  52.9W,40
 TS, 18.5N,  53.6W,35
 TS, 18.8N,  54.1W,35
 TS, 19.5N,  54.6W,35
 TS, 20.4N,  55.4W,35
 TD, 21.5N,  56.0W,30
 TD, 22.5N,  56.4W,30
 TD, 23.6N,  56.9W,30
 LO, 25.1N,  56.7W,25
 LO, 27.1N,  56.4W,25
 LO, 28.8N,  56.1W,25
 EX, 30.2N,  55.7W,25
 EX, 31.4N,  54.8W,20
 EX, 32.2N,  53.5W,20
 EX, 32.4N,  52.0W,20
 EX, 32.5N,  50.5W,20
 EX, 31.9N,  49.5W,20
 EX, 30.7N,  49.1W,25
 EX, 29.3N,  49.0W,30
 EX, 28.3N,  49.6W,30
 EX, 27.4N,  50.5W,30
 EX, 26.7N,  52.0W,35
 EX, 26.4N,  53.7W,35
 EX, 26.6N,  55.5W,35
 EX, 27.1N,  57.3W,30
 EX, 27.9N,  59.1W,30
 EX, 28.9N,  60.8W,30
 EX, 29.5N,  62.8W,30
 EX, 29.4N,  65.1W,25
 EX, 29.3N,  67.1W,25
 EX, 29.5N,  68.0W,25
 EX, 30.1N,  68.0W,25
 EX, 30.4N,  67.2W,25
 EX, 30.4N,  66.4W,25
 EX, 30.0N,  65.8W,30
 EX, 29.3N,  65.3W,30
 EX, 28.7N,  65.5W,30
 LO, 28.3N,  66.0W,30
 LO, 27.7N,  66.3W,30
 LO, 27.0N,  66.4W,30
 LO, 26.4N,  66.3W,30
 LO, 26.5N,  66.0W,30
 LO, 27.0N,  66.3W,30
 LO, 27.7N,  67.0W,30
 TD, 12.9N,  76.2W,30
 TS, 13.3N,  75.7W,35
 TS, 13.7N,  75.2W,45
 TS, 13.9N,  74.8W,50
 TS, 14.1N,  74.4W,50
 TS, 14.3N,  73.8W,50
 TS, 15.0N,  73.0W,50
 TS, 15.9N,  72.5W,55
 TS, 16.6N,  72.2W,55
 TS, 17.2N,  72.0W,55
 TS, 17.8N,  71.5W,50
 TS, 17.9N,  71.4W,45
 TS, 18.9N,  70.6W,40
 TS, 20.5N,  69.5W,40
 EX, 22.4N,  68.1W,45
 EX, 23.5N,  65.9W,45
 EX, 24.4N,  63.7W,45
 EX, 25.4N,  61.6W,40
 EX, 26.3N,  59.5W,40
 EX, 27.4N,  57.1W,40
 EX, 28.9N,  54.2W,40
 EX, 30.4N,  51.1W,40
 EX, 31.9N,  47.7W,40
 SS, 27.5N,  34.5W,40
 SS, 26.1N,  34.8W,40
 SS, 24.1N,  35.8W,40
 SS, 22.4N,  36.8W,40
 SS, 20.7N,  37.9W,40
 SS, 20.4N,  37.7W,40
 TS, 20.0N,  37.4W,40
 TS, 19.5N,  37.2W,50
 TS, 21.0N,  37.0W,60
 TS, 22.2N,  37.0W,45
 TS, 23.1N,  37.1W,35
 TD, 23.8N,  37.1W,30
 TD, 25.0N,  36.7W,30
 TD, 26.0N,  36.2W,30
 EX, 27.5N,  35.0W,30
 TD, 30.3N,  78.3W,25
 TD, 31.0N,  78.8W,25
 TD, 31.5N,  79.0W,25
 TD, 31.6N,  79.1W,30
 TS, 31.6N,  79.2W,35
 TS, 31.5N,  79.3W,35
 TS, 31.4N,  79.4W,40
 TS, 31.3N,  79.0W,50
 TS, 31.8N,  78.7W,50
 TS, 32.4N,  78.2W,60
 HU, 33.0N,  77.4W,70
 HU, 34.2N,  76.4W,85
 HU, 35.3N,  75.2W,85
 HU, 36.0N,  73.7W,80
 HU, 36.8N,  72.1W,80
 HU, 37.3N,  70.2W,85
 HU, 37.8N,  68.3W,95
 HU, 38.5N,  66.0W,105
 HU, 39.5N,  63.1W,105
 HU, 40.8N,  59.6W,100
 HU, 42.7N,  55.0W,90
 HU, 44.5N,  49.3W,75
 HU, 46.1N,  44.2W,65
 TS, 47.0N,  37.5W,50
 EX, 47.4N,  32.7W,30
 TD, 12.9N,  53.6W,25
 TD, 13.2N,  55.4W,25
 TD, 13.5N,  57.4W,30
 TD, 13.6N,  59.5W,30
 TD, 13.6N,  61.6W,30
 WV, 13.7N,  63.7W,30
 WV, 14.0N,  65.7W,25
 WV, 14.9N,  67.7W,25
 WV, 16.0N,  69.7W,25
 WV, 16.5N,  71.5W,25
 WV, 17.0N,  73.0W,25
 WV, 17.1N,  74.6W,25
 WV, 17.2N,  76.2W,25
 WV, 17.0N,  77.2W,25
 WV, 17.1N,  78.2W,25
 WV, 17.4N,  79.2W,20
 WV, 17.8N,  80.2W,20
 WV, 18.4N,  81.1W,20
 WV, 19.0N,  81.9W,20
 WV, 19.7N,  82.7W,25
 TD, 20.3N,  83.5W,25
 TD, 20.9N,  84.3W,25
 TD, 21.5N,  85.5W,25
 TD, 22.0N,  86.6W,30
 TS, 22.5N,  87.6W,35
 TS, 22.9N,  88.3W,40
 TS, 23.1N,  89.0W,45
 TS, 23.4N,  89.8W,45
 TS, 24.0N,  90.6W,50
 TS, 24.4N,  90.6W,45
 TS, 24.7N,  90.6W,40
 TS, 25.2N,  90.6W,40
 TS, 25.7N,  90.4W,45
 TS, 26.4N,  89.6W,55
 TS, 27.0N,  88.8W,50
 TS, 27.7N,  88.1W,45
 TS, 29.0N,  86.1W,45
 TS, 29.6N,  85.1W,40
 TD, 30.2N,  84.0W,30
 TD, 31.9N,  81.3W,25
 TD, 33.5N,  79.0W,25
 TD, 35.5N,  76.5W,25
 TD, 37.1N,  74.9W,25
 LO, 39.0N,  73.5W,20
 TD, 11.4N,  59.2W,30
 TD, 11.7N,  61.1W,30
 TD, 12.2N,  63.2W,30
 TS, 12.9N,  65.3W,35
 TS, 13.8N,  67.6W,40
 TS, 14.9N,  69.8W,45
 TS, 15.6N,  71.8W,55
 TS, 16.0N,  73.7W,55
 TS, 16.3N,  75.4W,60
 HU, 16.7N,  76.8W,65
 HU, 17.4N,  78.1W,65
 HU, 18.2N,  79.3W,75
 HU, 19.2N,  80.7W,80
 HU, 20.5N,  81.6W,90
 HU, 21.7N,  82.2W,90
 HU, 22.7N,  82.6W,105
 HU, 23.0N,  82.6W,105
 HU, 24.4N,  82.9W,95
 HU, 26.1N,  82.4W,125
 HU, 26.6N,  82.2W,130
 HU, 26.9N,  82.1W,125
 HU, 28.1N,  81.6W,75
 HU, 30.1N,  80.8W,75
 HU, 32.3N,  79.7W,65
 HU, 33.0N,  79.4W,70
 HU, 33.8N,  78.7W,65
 TS, 34.5N,  78.1W,60
 EX, 36.9N,  75.9W,40
 EX, 39.3N,  73.8W,35
 EX, 41.2N,  71.1W,30
 TD, 12.3N,  21.8W,30
 TD, 12.4N,  23.0W,30
 TS, 12.6N,  24.2W,35
 TS, 12.9N,  25.5W,40
 TS, 13.2N,  26.8W,45
 TS, 13.5N,  28.1W,55
 HU, 13.8N,  29.3W,65
 HU, 14.1N,  30.8W,75
 HU, 14.7N,  32.1W,80
 HU, 15.2N,  33.5W,85
 HU, 16.0N,  34.8W,90
 HU, 16.8N,  36.0W,90
 HU, 17.7N,  37.2W,90
 HU, 19.0N,  38.2W,95
 HU, 20.3N,  38.9W,95
 HU, 21.7N,  39.6W,90
 HU, 23.3N,  40.0W,90
 HU, 24.6N,  40.3W,85
 HU, 25.9N,  40.6W,75
 HU, 27.3N,  40.3W,65
 TS, 28.1N,  39.8W,55
 TS, 28.9N,  38.9W,45
 TS, 29.3N,  37.8W,40
 TS, 29.7N,  37.7W,40
 TS, 29.9N,  37.7W,35
 TS, 29.9N,  37.2W,35
 TS, 29.8N,  36.8W,35
 TS, 30.2N,  37.0W,35
 TS, 30.5N,  37.2W,35
 TD, 30.9N,  37.6W,30
 TD, 30.9N,  38.0W,30
 TD, 30.6N,  38.6W,30
 TD, 30.7N,  38.9W,25
 LO, 30.5N,  39.2W,25
 LO, 30.3N,  39.8W,25
 LO, 30.2N,  40.3W,25
 LO, 30.3N,  40.8W,25
 LO, 30.4N,  41.2W,25
 LO, 30.8N,  42.0W,25
 LO, 31.7N,  42.5W,25
 LO, 32.3N,  43.3W,25
 LO, 33.1N,  43.8W,25
 LO, 33.9N,  44.2W,20
 LO, 34.7N,  44.6W,20
 LO, 35.5N,  45.0W,20
 LO, 36.4N,  45.2W,20
 TD,  9.0N,  45.6W,30
 TD,  9.2N,  47.4W,30
 TD,  9.6N,  49.2W,30
 TD, 10.1N,  51.4W,30
 TS, 10.5N,  53.5W,35
 TS, 11.0N,  55.9W,35
 TS, 11.5N,  58.3W,45
 TS, 11.8N,  60.8W,45
 TS, 12.1N,  62.8W,35
 TD, 11.1N,  35.2W,25
 TD, 11.2N,  36.8W,30
 TD, 11.3N,  38.3W,30
 TS, 11.5N,  39.8W,35
 TS, 11.9N,  41.5W,40
 TS, 12.3N,  42.9W,45
 TS, 12.8N,  44.5W,55
 HU, 13.3N,  45.8W,65
 HU, 13.7N,  46.8W,70
 HU, 14.2N,  47.8W,75
 HU, 14.7N,  48.5W,90
 HU, 15.4N,  49.3W,100
 HU, 15.9N,  50.0W,100
 HU, 16.6N,  50.9W,100
 HU, 17.2N,  51.6W,105
 HU, 17.7N,  52.3W,115
 HU, 18.1N,  52.9W,115
 HU, 18.4N,  53.6W,115
 HU, 18.6N,  54.4W,115
 HU, 18.8N,  55.0W,110
 HU, 18.9N,  55.8W,105
 HU, 19.0N,  56.8W,100
 HU, 19.2N,  58.1W,100
 HU, 19.4N,  59.3W,110
 HU, 19.6N,  60.7W,110
 HU, 19.8N,  62.1W,115
 HU, 20.0N,  63.5W,120
 HU, 20.3N,  65.0W,125
 HU, 20.6N,  66.4W,120
 HU, 21.0N,  67.9W,120
 HU, 21.1N,  68.1W,120
 HU, 21.4N,  69.1W,120
 HU, 21.8N,  70.4W,120
 HU, 22.2N,  71.4W,120
 HU, 22.7N,  72.5W,125
 HU, 22.8N,  72.8W,125
 HU, 23.2N,  73.5W,120
 HU, 23.8N,  74.3W,115
 HU, 24.0N,  74.5W,110
 HU, 24.2N,  75.0W,105
 HU, 24.6N,  75.6W,100
 HU, 24.7N,  75.7W,100
 HU, 25.1N,  76.1W,95
 HU, 25.3N,  76.3W,95
 HU, 25.7N,  77.1W,90
 HU, 26.0N,  77.5W,85
 HU, 26.4N,  77.9W,85
 HU, 26.6N,  78.2W,90
 HU, 26.8N,  78.5W,90
 HU, 26.8N,  79.1W,90
 HU, 27.0N,  79.4W,95
 HU, 27.2N,  80.2W,90
 HU, 27.2N,  80.2W,90
 HU, 27.4N,  80.7W,80
 TS, 27.8N,  81.7W,60
 TS, 28.1N,  82.3W,55
 TS, 28.6N,  83.3W,55
 TS, 29.2N,  83.7W,55
 TS, 30.1N,  84.0W,50
 TS, 31.0N,  84.6W,35
 TD, 31.5N,  85.0W,30
 TD, 32.0N,  85.2W,25
 TD, 32.5N,  85.1W,25
 TD, 33.4N,  84.7W,25
 TD, 34.3N,  84.3W,25
 TD, 36.1N,  83.2W,25
 TD, 37.8N,  82.1W,25
 EX, 38.7N,  81.3W,25
 EX, 40.5N,  80.0W,30
 EX, 42.8N,  77.7W,35
 EX, 44.3N,  75.7W,30
 EX, 45.3N,  73.3W,25
 EX, 46.2N,  70.5W,20
 EX, 46.6N,  67.3W,20
 EX, 47.2N,  64.2W,20
 TD, 31.8N,  78.1W,25
 TD, 31.6N,  78.0W,25
 TD, 31.4N,  78.0W,30
 TS, 31.3N,  78.2W,35
 TS, 31.3N,  78.5W,45
 TS, 31.3N,  78.8W,50
 TS, 31.5N,  79.1W,55
 TS, 32.1N,  79.4W,60
 HU, 32.8N,  79.5W,65
 HU, 33.0N,  79.6W,65
 TS, 33.5N,  79.6W,45
 TD, 34.2N,  79.4W,30
 TD, 34.9N,  79.1W,30
 TD, 35.6N,  78.7W,25
 TD, 36.4N,  77.8W,30
 TS, 37.2N,  76.6W,35
 TS, 38.1N,  74.8W,35
 TS, 39.1N,  72.9W,35
 TS, 40.2N,  70.5W,35
 TS, 41.0N,  67.5W,40
 TS, 41.7N,  63.5W,45
 EX, 43.0N,  59.6W,45
 EX, 45.0N,  55.0W,45
 EX, 47.0N,  50.0W,45
 EX, 48.5N,  44.0W,45
 EX, 50.0N,  38.0W,45
 EX, 51.1N,  32.0W,40
 EX, 52.0N,  28.9W,35
 TD, 29.0N,  65.2W,25
 TD, 29.0N,  65.7W,25
 TD, 29.1N,  66.2W,25
 TD, 29.2N,  66.6W,30
 TD, 29.7N,  67.2W,30
 TD, 30.1N,  68.4W,30
 TD, 30.5N,  69.2W,30
 TS, 31.1N,  69.8W,35
 TS, 31.8N,  70.5W,40
 TS, 32.6N,  71.1W,40
 TS, 33.8N,  71.5W,50
 TS, 35.8N,  71.5W,45
 TS, 37.6N,  71.4W,45
 TS, 39.9N,  71.3W,35
 TS, 41.5N,  70.9W,35
 EX, 43.1N,  70.5W,25
 TD,  9.7N,  27.6W,25
 TD,  9.7N,  28.7W,30
 TS,  9.7N,  30.3W,35
 TS,  9.5N,  32.1W,40
 TS,  9.3N,  33.6W,45
 TS,  9.1N,  35.0W,45
 TS,  8.9N,  36.5W,50
 TS,  8.9N,  38.2W,50
 TS,  9.0N,  39.9W,55
 TS,  9.3N,  41.4W,60
 HU,  9.5N,  43.4W,65
 HU,  9.8N,  45.1W,85
 HU, 10.2N,  46.8W,110
 HU, 10.6N,  48.5W,115
 HU, 10.8N,  50.5W,110
 HU, 11.0N,  52.5W,110
 HU, 11.3N,  54.4W,90
 HU, 11.2N,  56.1W,90
 HU, 11.3N,  57.8W,95
 HU, 11.6N,  59.4W,100
 HU, 11.8N,  61.1W,105
 HU, 11.9N,  61.8W,110
 HU, 12.0N,  62.6W,115
 HU, 12.3N,  64.1W,120
 HU, 12.6N,  65.5W,120
 HU, 13.0N,  67.0W,120
 HU, 13.3N,  68.3W,130
 HU, 13.7N,  69.5W,140
 HU, 14.2N,  70.8W,140
 HU, 14.7N,  71.9W,130
 HU, 15.2N,  72.8W,130
 HU, 15.7N,  73.8W,125
 HU, 16.2N,  74.7W,125
 HU, 16.8N,  75.8W,120
 HU, 17.3N,  76.5W,135
 HU, 17.4N,  77.2W,130
 HU, 17.4N,  77.6W,130
 HU, 17.7N,  78.4W,125
 HU, 18.0N,  79.0W,145
 HU, 18.2N,  79.6W,145
 HU, 18.4N,  80.4W,135
 HU, 18.8N,  81.2W,135
 HU, 18.9N,  81.5W,130
 HU, 19.1N,  82.1W,130
 HU, 19.5N,  82.8W,140
 HU, 19.9N,  83.5W,140
 HU, 20.4N,  84.1W,140
 HU, 20.9N,  84.7W,140
 HU, 21.2N,  84.8W,140
 HU, 21.6N,  85.1W,140
 HU, 21.7N,  85.2W,140
 HU, 22.4N,  85.6W,140
 HU, 23.0N,  86.0W,125
 HU, 23.7N,  86.5W,120
 HU, 24.7N,  87.0W,120
 HU, 25.6N,  87.4W,120
 HU, 26.7N,  87.9W,115
 HU, 27.9N,  88.2W,115
 HU, 28.9N,  88.2W,110
 HU, 30.0N,  87.9W,105
 HU, 30.2N,  87.9W,105
 HU, 31.4N,  87.7W,70
 TS, 32.5N,  87.4W,50
 TD, 33.8N,  86.5W,30
 TD, 34.7N,  85.7W,25
 TD, 35.4N,  84.0W,20
 TD, 36.2N,  82.3W,20
 TD, 37.0N,  80.5W,20
 TD, 37.7N,  78.5W,15
 TD, 38.4N,  76.7W,15
 EX, 38.0N,  75.5W,25
 EX, 37.5N,  74.0W,35
 EX, 36.0N,  74.0W,35
 EX, 34.5N,  74.5W,35
 EX, 32.8N,  75.8W,35
 EX, 31.0N,  77.5W,35
 EX, 29.0N,  78.5W,35
 EX, 27.5N,  78.7W,30
 EX, 26.4N,  79.1W,25
 EX, 26.1N,  79.7W,25
 EX, 25.9N,  80.6W,25
 EX, 25.8N,  81.7W,25
 LO, 25.2N,  82.8W,25
 LO, 24.8N,  84.1W,25
 LO, 25.1N,  86.1W,25
 LO, 26.0N,  87.3W,25
 TD, 26.5N,  88.6W,30
 TS, 27.1N,  89.5W,35
 TS, 27.9N,  91.0W,35
 TS, 28.9N,  92.2W,50
 TS, 29.2N,  92.7W,40
 TD, 29.6N,  93.2W,30
 TD, 29.8N,  93.6W,30
 TD, 30.1N,  94.2W,25
 TD, 31.5N,  39.7W,25
 TD, 31.7N,  39.3W,25
 TD, 32.0N,  38.7W,25
 TD, 32.3N,  38.1W,25
 TD, 32.8N,  37.1W,25
 TD, 33.8N,  36.0W,25
 TD, 35.3N,  35.0W,30
 TD, 36.2N,  34.3W,30
 LO, 36.5N,  33.6W,30
 LO, 36.0N,  33.4W,30
 LO, 35.7N,  32.3W,30
 LO, 35.5N,  31.0W,25
 LO, 35.3N,  29.5W,20
 TD, 15.9N,  60.0W,25
 TD, 16.0N,  60.7W,25
 TD, 16.2N,  61.3W,30
 TD, 16.3N,  61.5W,30
 TS, 16.4N,  62.6W,35
 TS, 16.7N,  63.5W,50
 TS, 17.1N,  64.0W,55
 TS, 17.2N,  64.8W,55
 TS, 17.6N,  65.4W,60
 TS, 18.0N,  66.0W,60
 TS, 18.1N,  66.2W,60
 TS, 18.5N,  67.1W,60
 TS, 18.6N,  67.8W,60
 HU, 18.6N,  68.3W,70
 HU, 18.6N,  68.5W,70
 HU, 18.8N,  69.0W,65
 TS, 19.2N,  69.4W,60
 TS, 19.4N,  69.9W,55
 TS, 19.7N,  70.7W,50
 TD, 20.0N,  71.6W,30
 TS, 20.2N,  72.0W,40
 TS, 20.4N,  72.5W,45
 TS, 21.2N,  72.8W,45
 TS, 21.7N,  72.3W,40
 TS, 22.2N,  72.2W,40
 TS, 22.8N,  72.3W,40
 TS, 23.5N,  72.5W,40
 TS, 24.2N,  72.3W,45
 TS, 24.8N,  72.1W,50
 TS, 25.5N,  72.0W,55
 TS, 26.6N,  71.7W,60
 HU, 27.2N,  71.4W,75
 HU, 27.4N,  70.8W,75
 HU, 27.6N,  70.2W,75
 HU, 27.6N,  69.5W,75
 HU, 27.4N,  69.2W,75
 HU, 27.2N,  68.9W,80
 HU, 26.8N,  68.7W,85
 HU, 26.5N,  68.5W,85
 HU, 26.2N,  68.8W,85
 HU, 25.7N,  69.0W,85
 HU, 25.5N,  69.3W,85
 HU, 25.5N,  69.6W,80
 HU, 25.8N,  70.0W,75
 HU, 26.0N,  70.4W,70
 HU, 26.1N,  71.2W,75
 HU, 26.2N,  72.2W,80
 HU, 26.4N,  73.1W,85
 HU, 26.4N,  74.3W,85
 HU, 26.5N,  75.6W,90
 HU, 26.6N,  76.9W,100
